ID,APLICACIÓN,AREA,SUB_ÁREA,DENOMINACIÓN,EUROS,FID
496,33546203,CULTURA,ARTES ESCÉNICAS,SUBVENCIÓN AYTO. BREÑA ALTA XII FESTIVAL DE CUENTOS,3200.0,515
497,33547901,CULTURA,ARTES ESCÉNICAS,SUBVENCIÓN ARTIFEX PRODUCC. ARTÍSTICAS FESTIVAL ZARZUELA,8000.0,516
498,33547902,CULTURA,ARTES ESCÉNICAS,"SUBVENCIÓN FESTIVALITO CHUKUMI STUDIO, S.L.",37000.0,517
499,33548900,CULTURA,ARTES ESCÉNICAS,"SUBVENCIÓN ACAPO CICLO MÚSICA DE CÁMARA ""JERÓNIMO SAAVEDRA ACEVEDO""",70000.0,518
500,33548901,CULTURA,ARTES ESCÉNICAS,"SUBVENCIÓN TROVASIETA, S.L. CONCIERTO NAVIDAD",3500.0,519
701,41022612,"AGRICULTURA, GANADERIA Y PESCA","ADMINISTRACIÓN GENERAL DE AGRICULTURA, GANADERIA Y PESCA",PROMOCIÓN GASTRONÓMICA DE PRODUCTOS DE LA PALMA,31000.0,520
702,41022699,"AGRICULTURA, GANADERIA Y PESCA","ADMINISTRACIÓN GENERAL DE AGRICULTURA, GANADERIA Y PESCA",GASTOS DIVERSOS AGRICULTURA,10000.0,521
703,41022706,"AGRICULTURA, GANADERIA Y PESCA","ADMINISTRACIÓN GENERAL DE AGRICULTURA, GANADERIA Y PESCA",PRESTACIÓN SERVICIOS,63095.0,522
704,41022709,"AGRICULTURA, GANADERIA Y PESCA","ADMINISTRACIÓN GENERAL DE AGRICULTURA, GANADERIA Y PESCA",MANTENIMIENTO JARDINES DEPENDENCIAS AGRICULTURA,3022.43,523
401,33013000,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,170898.88,524
705,41062500,"AGRICULTURA, GANADERIA Y PESCA","ADMINISTRACIÓN GENERAL DE AGRICULTURA, GANADERIA Y PESCA",MOBILIARIO Y ENSERES ,3000.0,525
706,41062700,"AGRICULTURA, GANADERIA Y PESCA","ADMINISTRACIÓN GENERAL DE AGRICULTURA, GANADERIA Y PESCA",OTRAS INVERSIONES,3000.0,526
707,41262700,"AGRICULTURA, GANADERIA Y PESCA",MEJORAS DE LAS ESTRUCTURAS AGROPECUARIAS Y DE LOS SISTEMAS PRODUCTIVOS,INVERSIONES PLAN FORRAJERO,50000.0,527
708,41262701,"AGRICULTURA, GANADERIA Y PESCA",MEJORAS DE LAS ESTRUCTURAS AGROPECUARIAS Y DE LOS SISTEMAS PRODUCTIVOS,"EQUIPAMIENTO Y PUESTA EN FUNCIONAMIENTO ""SECADERO DE TABACO"" BREÑA ALTA",15000.0,528
709,41262704,"AGRICULTURA, GANADERIA Y PESCA",MEJORAS DE LAS ESTRUCTURAS AGROPECUARIAS Y DE LOS SISTEMAS PRODUCTIVOS,OTRAS INVERSIONES,15000.0,529
710,41276200,"AGRICULTURA, GANADERIA Y PESCA",MEJORAS DE LAS ESTRUCTURAS AGROPECUARIAS Y DE LOS SISTEMAS PRODUCTIVOS,SUBV. AYTO. BARLOVENTO TERMINACIÓN AGROMERCADO,35000.0,530
711,41278901,"AGRICULTURA, GANADERIA Y PESCA",MEJORAS DE LAS ESTRUCTURAS AGROPECUARIAS Y DE LOS SISTEMAS PRODUCTIVOS,SUBV. ISONORTE COMPOSTAJE,30000.0,531
712,41321300,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,REPARACIÓN MAQUINARIA GANADERÍA,1500.0,532
713,41322104,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,VESTUARIO,650.0,533
714,41322105,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,MANUTENCIÓN DE ANIMALES,36032.0,534
715,41322106,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,PRODUCTOS FARMACÉUTICOS GANADERÍA,500.0,535
716,41322107,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SEMILLAS GANADERÍA,500.0,536
717,41322699,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,OTROS GASTOS DIVERSOS FINCA EXPERIMENTAL,7000.0,537
718,41322709,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SERVICIO COMPOSTAJE FINCA,15000.0,538
719,41346200,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SUBVENCIÓN AYTO. BREÑA ALTA FERIA GANADERA,2500.0,539
720,41346201,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SUBVENCIÓN AYTO. GARAFÍA FERIA GANADERA,2500.0,540
721,41346202,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SUBVENCIÓN AYTO. LOS LLANOS DE ARIDANE FERIA GANADERA,2500.0,541
722,41346203,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SUBVENCIÓN AYTO. PUNTALLANA FERIA GANADERA,2500.0,542
723,41346204,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,SUBVENCIÓN AYTO. EL PASO FERIA GANADERA,2500.0,543
724,41348900,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,CONVENIO AVAPAL CENTRO TESTAJE,25000.0,544
725,41362400,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,ADQUISICIÓN VEHICULO GRANJA,32000.0,545
726,41362900,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,ADQUISICIÓN ANIMALES,2500.0,546
727,41363200,"AGRICULTURA, GANADERIA Y PESCA",GANADERÍA,OBRAS FINCA Y ADQUISIC. MAQUIN.,10000.0,547
728,41448903,"AGRICULTURA, GANADERIA Y PESCA",DESARROLLO RURAL,SUBVENCIÓN ADER GASTOS DE FUNCIONAMIENTO,145000.0,548
729,41621300,"AGRICULTURA, GANADERIA Y PESCA",LABORATORIO,REPARACIÓN MAQUINARIA,10700.0,549
730,41622104,"AGRICULTURA, GANADERIA Y PESCA",LABORATORIO,VESTUARIO,200.0,550
731,41622107,"AGRICULTURA, GANADERIA Y PESCA",LABORATORIO,MATERIAL TÉCNICO LABORATORIO,16000.0,551
732,41642500,"AGRICULTURA, GANADERIA Y PESCA",LABORATORIO,CONV. CONSEJO SUPERIOR INVESTIG. CIENTÍFICAS PLAN DE TRANSFERENCIAS DE CONOCIMIENTOS,80000.0,552
733,41662300,"AGRICULTURA, GANADERIA Y PESCA",LABORATORIO,ADQUISICIÓN DE MAQUINARIA Y OBRAS,10000.0,553
734,41662600,"AGRICULTURA, GANADERIA Y PESCA",LABORATORIO,EQUIPOS PROCESO DE INFORMACIÓN,1000.0,554
735,41720300,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,"ARRENDAMIENTOS DE MAQUINARIA, INSTAL. Y UTILLAJE",100.0,555
736,41721200,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,CONSERVACIÓN Y REPARACIÓN EDIFICIOS,6000.0,556
737,41721300,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,CONSERVACIÓN Y REPARACIÓN MAQUINARIA,11000.0,557
738,41722104,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,VESTUARIO,1500.0,558
551,33846219,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. BARLOVENTO FIESTA MOROS Y CRISTIANOS B.I.C.,5000.0,559
620,34144903,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,APORTACIÓN SODEPAL: LA PALMA ECUESTRE ,25000.0,560
739,41722199,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,SUMINISTROS VARIOS,7000.0,561
740,41722300,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,CENTRAL TRANSPORTES,1500.0,562
741,41722400,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,PRIMA SEGURO,3204.0,563
742,41722699,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,GASTOS DIVERSOS CENTRAL,3500.0,564
743,41762700,"AGRICULTURA, GANADERIA Y PESCA",CENTRAL HORTOFRUTÍCOLA,INVERSIONES CENTRAL HORTOFRUTÍCOLA,15000.0,565
744,41922108,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA",CAMPAÑA DESRATIZACIÓN Y CONTROL DE PLAGAS,70000.0,566
745,41922709,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA",SERVICIO PARTES METEOROLÓGICOS Y CONTROL PLAGAS,1000.0,567
746,41944900,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA",APORTACIÓN SODEPAL PROYECTO CENTRO AGRODIVERSIDAD,65692.49,568
747,41944901,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA",APORTACIÓN SODEPAL PROYECTO MARÍTIMO PESQUERO,110937.34,569
748,41944902,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA",APORTACIÓN SODEPAL PROYECTO PLANIFICACIÓN Y COMERCIALIZACIÓN,335948.73,570
749,41947901,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA",SUBV. C.R.D.O. QUESO PALMERO. PROMOCIÓN QUESO PALMERO,20000.0,571
750,41947904,"AGRICULTURA, GANADERIA Y PESCA","OTRAS ACTUACIONES EN AGRICULTURA,GANADERÍA Y PESCA","SUBV. C.R.D.O. DEL VINO DE LA PALMA, PROMOCIÓN VINOS DE LA PALMA",20000.0,572
501,33548902,CULTURA,ARTES ESCÉNICAS,SUBV. ASOC. CULTURAL FOLKLORICA TAJADRE. CONCIERTO NAVIDAD,4000.0,573
502,33548903,CULTURA,ARTES ESCÉNICAS,"SUBV. PARRANDA LA PALMA ""AYER, HOY Y SIEMPRE""",4500.0,574
402,33013002,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,OTRAS REMUNERACIONES,250323.22,575
403,33015000,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,PRODUCTIVIDAD,4401.08,576
404,33016000,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,SEGURIDAD SOCIAL,256761.24,577
405,33022000,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,CULTURA MATERIAL DE OFICINA,1000.0,578
406,33022001,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,"PRENSA, REVISTAS, LIBROS Y PUBLICACIONES",4000.0,579
407,33022003,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,SUMINISTRO MATERIAL CULTURA,3000.0,580
408,33022300,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,TRANSPORTES Y MENSAJERÍA,3000.0,581
409,33022602,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,PUBLICIDAD Y PROPAGANDA CULTURA,6000.0,582
410,33022603,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,PUBLICACIONES EN DIARIOS OFICIALES,1500.0,583
411,33022699,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,GASTOS DIVERSOS CULTURA,9800.0,584
412,33022706,CULTURA,ADMINISTRACIÓN GENERAL CULTURA,FONDO PUBLICACIONES Y COEDICIÓN CABILDO INSULAR,25000.0,585
413,33222000,CULTURA,BIBLIOTECAS Y ARCHIVOS,MATERIAL DE OFICINA ,600.0,586
414,33222001,CULTURA,BIBLIOTECAS Y ARCHIVOS,"PRENSA, REVISTAS, LIBROS Y OTROS",5890.0,587
415,33222107,CULTURA,BIBLIOTECAS Y ARCHIVOS,MATERIAL DE TRABAJO ARCHIVERO,500.0,588
416,33222700,CULTURA,BIBLIOTECAS Y ARCHIVOS,TRATAMIENTO DE PLAGAS,3815.0,589
417,33246201,CULTURA,BIBLIOTECAS Y ARCHIVOS,SUBV. BIBLIOTECAS MUNICIPALES.FOMENTO LECTURA,26000.0,590
418,33248900,CULTURA,BIBLIOTECAS Y ARCHIVOS,LA COSMOLÓGICA APORTACIÓN GASTOS FUNCIONAMIENTO,40000.0,591
419,33262700,CULTURA,BIBLIOTECAS Y ARCHIVOS,REDACCIÓN PROYECTO NUEVO EDIFICIO ARCHIVO Y BIBLIOTECA INSULAR,80000.0,592
420,33322000,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,MATERIAL DE OFICINA,500.0,593
421,33322104,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,UNIFORME PERSONAL MUSEOS,1900.0,594
422,33322610,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,GASTOS DIVERSOS CENTRO DE VISITANTES EL TENDAL,3200.0,595
423,33322611,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,ACTOS X ANIVERSARIO MUSEO ARQUEOLÓGICO,8000.0,596
424,33322699,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,OTROS GASTOS DIVERSOS MUSEOS,6000.0,597
425,33322706,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,ESTUDIOS Y TRABAJOS TÉCNICOS,4000.0,598
426,33322707,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,ELABORACIÓN INVENTARIO MUSEO ARQUEOLÓGICO,2000.0,599
427,33348901,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,SUBVENCIÓN ORDEN FRANCISCANA SEGLAR GASTOS FUNCIONAMIENTO,3980.0,600
428,33348902,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,SUBV. PARROQUIA NTA. SRA. DE LAS NIEVES VIDEO HISTORIA SANTUARIO LAS NIEVES,20000.0,601
429,33362500,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,MOBILIARIO Y ENSERES,3500.0,602
430,33362600,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,EQUIPOS PARA PROCESOS DE INFORMACION,700.0,603
431,33362700,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,"ADQUISICIÓN BIENES INTERÉS HISTÓRICO, ARTÍSTICOS O ETNOGRÁFICOS",20000.0,604
432,33362701,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,PROYECTO AUDITORIO INSULAR,390793.8,605
433,33362702,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,OBRA Y EQUIPAMIENTO MUSEO ,17000.0,606
434,33362703,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,ACTUACIONES MUSEISTICAS Y CULTURALES,127220.05,607
435,33362704,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,ESCULTURA CONMEMORACIÓN 250 ANIVERSARIO PLEITO REGIDORES,210000.0,608
436,33362706,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,PROYECTOS DE MEJORA ACCESIBILIDAD MUSEOS Y CENTRO CULTURALES,8000.0,609
437,33362707,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,REMODELACIÓN ZONA EXPOSITIVA MUSEO ARQUEOLÓGICO,25000.0,610
438,33376200,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,SUBV. AYTO. LOS LLANOS DE ARIDANE ADQUISICIÓN ESCULTURA JULIO NIETO,25000.0,611
439,33378900,CULTURA,EQUIPAMIENTOS CULTURALES Y MUSEOS,SUBV. PARROQUIA NTA. SRA. DE LAS NIEVES OBRAS ADECUACIÓN MUSEO,50000.0,612
440,33422001,CULTURA,PROMOCIÓN CULTURAL,ADQUISICIÓN LIBRO HISTORIA ALVARO RODRÍGUEZ LÓPEZ,1137.0,613
441,33422602,CULTURA,PROMOCIÓN CULTURAL,PUBLICIDAD Y PROPAGANDA,9000.0,614
442,33422611,CULTURA,PROMOCIÓN CULTURAL,EXPOSICIONES CULTURALES,47000.0,615
443,33422612,CULTURA,PROMOCIÓN CULTURAL,FERIA DEL LIBRO CULTURA,4000.0,616
444,33422614,CULTURA,PROMOCIÓN CULTURAL,VI FERIA INSULAR DE ARTE,10000.0,617
445,33422616,CULTURA,PROMOCIÓN CULTURAL,GASTOS ORGANIZACIÓN PREMIOS CULTURA,10000.0,618
446,33422617,CULTURA,PROMOCIÓN CULTURAL,OTRAS ACTIVIDADES CULTURALES                 ,72800.0,619
447,33422618,CULTURA,PROMOCIÓN CULTURAL,CREAMOS EN LA PALMA,50000.0,620
448,33422619,CULTURA,PROMOCIÓN CULTURAL,IV FERIA CULTURAS DEL MUNDO - PUNTAGORDA,16800.0,621
449,33422620,CULTURA,PROMOCIÓN CULTURAL,ENCUENTO DE BANDAS DE MÚSICA SANTA CECILIA,4000.0,622
450,33422621,CULTURA,PROMOCIÓN CULTURAL,ENCUENTRO DE MÚSICA Y DANZA DE NAVIDAD,6000.0,623
503,33548904,CULTURA,ARTES ESCÉNICAS,SUBV.ANIVERSARIO ASOCIACIÓN CULTURAL VIRGEN DE LAS NIEVES,1430.0,624
504,33548905,CULTURA,ARTES ESCÉNICAS,"SUBV. AMY PRODUCCIONES, S.L. MONTAJE TEATRAL HOMENAJE FÉLIX FRANCISCO CASANOVA",18000.0,625
505,33548906,CULTURA,ARTES ESCÉNICAS,SUBV. ASOC. CULTURAL FOLKLORICA TAJADRE. GRABACIÓN DISCO CANTA LA PALMA,10000.0,626
506,33548907,CULTURA,ARTES ESCÉNICAS,SUBV. FRANCISCO RODRÍGUEZ GRABACIÓN DISCO,8000.0,627
507,33548908,CULTURA,ARTES ESCÉNICAS,SUBV. SANDRA LORENZO EDICIÓN LIBRO DE CUENTO TINGUARA,2400.0,628
508,33548909,CULTURA,ARTES ESCÉNICAS,SUBV. CREACIÓN AUDIOVISUAL,25000.0,629
509,33548910,CULTURA,ARTES ESCÉNICAS,SUBV.  GRUPO DE FARSA (MAZO) PROMPCIÓN Y ESCUELA DE TEATRO,2500.0,630
510,33622000,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,MATERIAL DE OFICINA ,400.0,631
511,33622103,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,COMBUSTIBLE,200.0,632
512,33622107,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,MATERIAL FUNGIBLE,2600.0,633
513,33622606,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,JORNADAS DE ARQUEOLOGÍA,3000.0,634
514,33622610,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,DIETAS MIEMBROS COMISIÓN PATRIMONIO HISTORICO,1515.0,635
621,34144904,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,APORTACIÓN SODEPAL: TRANSVULCANIA BIKE,90000.0,636
515,33622699,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,OTROS GASTOS DIVERSOS TALLER,1000.0,637
516,33622707,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,ESTUDIOS Y TRABAJOS TÉCNICOS,10000.0,638
517,33622709,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,EXCAVACIONES ARQUEOLÓGICAS,9000.0,639
518,33622710,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,ELABORACIÓN CARTAS ARQUEOLÓGICAS Y ETNOGRÁFICAS,9000.0,640
519,33622711,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,CONVENIO CON EL CICOP,2000.0,641
520,33622712,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,MEJORAS EN ZONAS ARQUEOLÓGICAS,4000.0,642
521,33622713,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,RESTAURACIÓN DE PIEZAS FOTOGRÁFICAS CONSERVADAS EN EL ARCHIVO INSULAR,8000.0,643
522,33622714,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,RECUPERACIÓN FONDOS DOCUMENTALES DEL CENTRO DE DOCUMENTACIÓN MEMORÍA HISTÓRICA 1ª FASE,7500.0,644
523,33622715,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,DINAMIZACIÓN DEL MAB,9000.0,645
524,33648900,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBV. OBISPADO INFORMATIZACIÓN LIBROS BAUTISMALES,10000.0,646
525,33648902,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBV. IGLESIA NTRA. SRA. DE BONANZA ACONDICIONAMIENTO CASA DEL ALFÉREZ ,9000.0,647
526,33648904,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBV. ASOC. MEMORIA HISTÓRICA LA PALMA IDENTIF. RESTOS Y GTOS FUNCION,15000.0,648
527,33662700,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,CENTRO DE VISITANTES DE BURACAS,15000.0,649
528,33662702,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,ACONDICIONAMIENTO EXTERIORES CASA PINTO,91851.0,650
529,33665000,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,CENTRO VISITANTES EL TENDAL MEJORA ACCESIBILIDAD,20000.0,651
530,33676200,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBV. AYTO. SAN ANDRÉS Y SAUCES REDACCIÓN PROYECTO BÁSICO Y EJECUCIÓN PRIMERA FASE URBANIZACIÓN CONJUNTO HISTÓRICO SAN ANDRÉS,86000.0,652
531,33678901,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBV. IGLESIA DE SAN NICOLAS DE BARI REMODELACIÓN ENTORNO BIC IGLESIA,90000.0,653
532,33678902,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBVENCIÓN OBISPADO PARA RESTAURACIÓN DE BIENES MUEBLES E INMUEBLES,600000.0,654
533,33678903,CULTURA,ARQUEOLOGÍA Y PROTECCIÓN DEL PATRIMONIO HIST-ART,SUBV. OBISPADO OBRAS EXTERIORES CENTRO VISITANTES EL TENDAL,106853.0,655
534,33822610,CULTURA,FIESTAS POPULARES Y FESTEJOS,ACTUACIONES CULTURALES EN FIESTAS POPULARES,25000.0,656
535,33846201,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. S/C DE LA PALMA FIESTA INDIANOS,20000.0,657
536,33846202,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. TIJARAFE FIESTA VALOR ETNOGRÁFICO DANZA DEL DIABLO,2000.0,658
537,33846204,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. TAZACORTE FIESTA VALOR ETNOGRÁFICO SAN MIGUEL Y CABALLOS FUFOS,1500.0,659
538,33846205,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. EL PASO FIESTA VALOR ETNOGRÁFICO CORAZÓN DE JESÚS,1500.0,660
539,33846206,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. FUENCALIENTE FIESTA VALOR ETNOGRÁFICO VENDIMIA - CABALLOS FUSCOS,1500.0,661
540,33846207,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. VILLA DE MAZO FIESTA VALOR ETNOGRÁFICO CORPUS CHRISTI,1500.0,662
541,33846208,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. BREÑA BAJA FIESTA VALOR ETNOGRÁFICO CRUCES,1500.0,663
542,33846209,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. BREÑA ALTA FIESTA VALOR ETNOGRÁFICO CRUCES,1500.0,664
543,33846210,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. S/C DE LA PALMA FIESTA VALOR ETNOGRÁFICO MAYOS,1000.0,665
544,33846212,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. DE TAZACORTE PARA LA ORGANIZACIÓN FIESTA PATRÓN INSULAR,2000.0,666
552,33846220,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYUNTAMIENTO DE EL PASO CONCIERTO JOAQUIN SABINA,30000.0,667
545,33846213,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. EL PASO FESTIVAL DE PASO,8000.0,668
546,33846214,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. LOS LLANOS FIESTA DEL AGUA,12000.0,669
547,33846215,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. S/C DE LA PALMA HOLI FESTIVAL,6000.0,670
548,33846216,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. EL PASO FIESTA TRIENAL NTRA. SRA. DEL PINO,15000.0,671
549,33846217,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. LOS LLANOS FESTIVAL MUSICAL JAZZ HEINEKEN & MAS,8500.0,672
550,33846218,CULTURA,FIESTAS POPULARES Y FESTEJOS,SUBV. AYTO. LOS LLANOS CONTIGO AL MEDIODIA,18000.0,673
622,34146200,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,PLAN PROMOCIÓN DEPORTIVA BÁSICA MONITORES,360592.14,674
623,34146201,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,PLAN PROMOCIÓN DEPORTIVA COLECTIVOS ATENCIÓN ESPECIAL,28000.0,675
624,34146202,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,CONVENIO PROMOCIÓN DEPORTIVA BÁSICA MATERIAL DEPORTIVO,45730.42,676
625,34146203,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,CONVENIO PROMOCIÓN DEPORTIVA BÁSICA INDUMENTARIA DEPORTIVA,62958.93,677
626,34146204,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,SUBVENCIÓN EVENTOS DEPORTIVOS AYUNTAMIENTOS,30000.0,678
627,34148900,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,SUBVENCIONES AYUDAS AL DEPORTE,309000.0,679
628,34148901,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,CONVENIO ASOC. AMIGOS DEL DOMINÓ DE LA PALMA. LIGA INSULAR,3000.0,680
629,34148902,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,SUBV. CLUB DE ARRASTRE LA CANGA. LIGA INSULAR,12000.0,681
630,34148903,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,SUBV. CLUB AUARITA VIVA PROMOCIÓN Y TECNIFICACIÓN VOLEY,2500.0,682
631,34148904,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,CONVENIO FEDERACIÓN INSULAR DE BALONCESTO PROMOC. Y TECNIFICACIÓN,52000.0,683
632,34148909,DEPORTES,PROMOCIÓN Y FOMENTO DEL DEPORTE,CONVENIO FEDERACIÓN INSULAR LUCHA CANARIA PROMOC. Y TECNIFICACIÓN,52000.0,684
